|poz|,|Millet sevgilisinin kollarýnda baðýrsýn aþkým aþkým diye biz inletelim her yeri TEK AÞK GALATASARAY diye.  #BugünGünlerdenGALATASARAY|
|poz|,|Fenerbaçeli olarak bugün Atletico Madrid karþýsýnda Galatasaray'a baþarýlar.|
|poz|,|Liderlik sana çok yakýþýyor @Fenerbahce |
|poz|,|Trabzonspor'da Cardozo'ya övgü http://klas.link/i2zc|
|poz|,|Beþiktaþ bizim masumiyetimizdir!!! Birlikte yaþamaktýr Beþiktaþ!!! #çArþý #Beþiktaþ|
|poz|,|Hayatýmda en çok yaptýðým 2 þeyden biri Trabzonspor maçý izlemek diðeri Sagopa ve Kolera dinlemek.|
|poz|,|Türkiye'nin CL'ye açýlan penceresidir Galatasaray #BugünGünlerdenGALATASARAY|
|poz|,|Galatasaray sevgisi sürecek sonsuza dek  #TaraftarýnYanýndaKoyAtleticoya|
|poz|,|Benim için tek gerçek var o da Sarý Lacivert Aþkým FENERBAHÇEM|
|poz|,|Ve biz son nefeste dahi adýný fýsýldayacak olmaktan ÞEREF DUYARIZ @Besiktas|
|poz|,|#TaraftarýnYanýndaKoyAtleticoya #BugünGünlerdenGALATASARAY bu alemde tek kral var o da galatasaray, bu da böyle biline|
|poz|,|Metin Oktay Ruhu Ýle Saldýr GALATASARAY'ým!|
|poz|,|film tam bir baþ yapýt olmuþ|
|poz|,|tek kelimeyle muhteþem bir film olmuþ|
|poz|,|filmin sonuna bayýldým|
|poz|,|filmi herkesin izlemesini tavsiye ederim|
|poz|,|tavsiye ederim izleyin|
|poz|,|izlediðim en mükemmel|
|poz|,|herkesin eline saðlýk|
|poz|,|emeði geçenlere teþekkür ederim|
|poz|,|muteþem bir fil olmuþ|
|poz|,|en iyi uyarlama|
|poz|,|emeði geçen herkesin eline saðlýk|
|poz|,|fil tam bir baþ yapýt|
|poz|,|þiddetle tavsiye ederim|
|poz|,|gerçekten çok güzel|
|poz|,|izlenmesi gereken bir film|
|poz|,|son zamanlarda izlediðim en iyi film|
|poz|,|hayatýmda izlediðim en güzel film|
|poz|,|sinema tarihinde izlediðim en harkulade film|
|poz|,|övgüyü hak eden bir film olmuþ|
|poz|,|soluksuz izledim|
|poz|,|on numara beþ yýldýz bir film|
|poz|,|izlemeyen çok þey kaybeder|
|poz|,|son yýllarýn en iyi bilim kurgu filmi olmuþ|
|poz|,|tek kelime ile süper olmuþ|
|poz|,|filmdeki oyunculuklar büyüleyiciydi|
|poz|,|sürükleyici bir fil olmuþ|
|poz|,|yönetmen iyi bir iþ çýkarmýþ|
|poz|,|kesinlikle piþman olmuyacaksýnýz|
|poz|,|çok kaliteli bir film çekmiþler|
|poz|,|çok saðlam bir seneryoya sahip|
|poz|,|bu film tüm özgüleri hak ediyor|
|poz|,|çok kaliteli oyuncular yer almýþ|
|poz|,|verdiðiniz parayý sonuna kadar hak ediyor|
"|poz|,|:), :-), :], :d, :D, ;D, :p, ;), ;-), ;], ;p, :=), :=], ;=), ;=],^-^,^.^,(:, :-},!_!,U,8D,(^_^),8^),:))),^¿^|"
|poz|,|Sinemada 2 kez arkadaþlarýmla izledim filimi herkesin ortak görüþü aynýydý izlemesi keyifli ve çok baþarýlý bir filim senaryosu hakkýndaki yorumlara þiddetle karþý çýkýyorum ülkemizde bu denli güzel TÜRK yapýmlarýda oluyo Her türlü Þiddetle tavsiye ederim görülmesi gereken bir filim.|
"|poz|,|Öncelikle her gördüðünüz ak sakallý dedeniz deðil ise her gördüðünüz biri normal olmayan iki arkadaþýn yol hikayesi de Rain Man deðil.Bu film konu itibariyle izlediyseniz ya d aokuduysanýz John Steinbeckin Fareler Ve Ýnsanlar adlý Hikayesine benziyor.Bu çok eski ve trajik öykünün günümüze uyarlanmasýnda bir sakýnca da görmüyorum.Filmi galasýnda da izlemeden sadece fragmandan övmek ya da yermek ne kadar akýllýca takdirinize býrakýyorum.Sanýrým insanalr yorumlar bölümünü izleyenlerin görüþlerini okumak için açýyorlar ki film hakkýnda fikir edinsin gidip gitmemeye karar versin.Filme gelince Levent Üzümcü oyunculuðuyla hayran býrakýyor.Ýçe dokunan bir öyküsü var.Bir þahaser deðil; ama yerin dibine batýrýlacak bir film de deðil.Ýzlerken biraz öyküdeki karakterlerin yerine koyarsak kendimizi filmin aslýnda belki de daha derin çizse daha baþarýlý, daha anlaþýlýr olacak olan öyküsünden etkileniriz.Galasýný bilmem;ama benim izlediðim salonda epey eðlendiðini gözlemledim insanlarýn.Ýzlerken sýkýlmadýðým samimi bir film.Yaþ sýnýrý gerçekten gerekli bu arada.|"
|poz|,|Çok güzel bir film,hem güldürüyor hemde aðlatýyor.Yönetmene ve zihinsel özürlü rolü oynayan levent üzümcüyü tebrik ediyorum.Kendisini avrupa yakasýnda gereksiz bir tiyatro oyucusu olarak buluyordum taki filmi izleyene kadar.Bu kadar usta bir oyun sergileyebilecek türk oyuncu sayýsý 100 ü geçmez.Tebrikler... Gidin ve mutlaka izleyin.Recep ivedik ve kolpaçino severlerde uzak dursun çünkü bu film tarzý onlarýn kapasitesini aþar...|
|poz|,|bu filmin dramý çok güzeldi yeri geldiðinde güldürüp yeri geldiðinde üzünlendiren güzel bir yapým mustafa üstündað iyidi onu zaten muro karakteriyle beyendik ve deðiþik filmlerde oynamasýda güzel olmuþ çok iyidi diyebiliriz sonu iyi bir senaryo dramýylada iyiydi |
|poz|,|arkadaþlar bence bu film çok sýcak bir kardeþlik öyküsü.. ailesinde zihinsel engelli bir yakýný olan herkezi etkileyebilecek çok önemli detaylara sahip. öncelikle bu insanlarýn ailelerinden baþka kimsesi olmadýðýný devletimizin bu konudaki eksikliðini,bu özel insanlarýn bize anlamsýz gelen ve bizi korkutan bazý hareketlerinin ardýnda hiçde korkunç hislerinin olmadýðýný gösteriyor. ve en önemlisi 3 aralýk dünya engelliler gününde yapýlan galasý ile bu konuya dikkat çekmesi bence önemliydi. teþekkürler baþarýlý ve akýcý bir film. |
|poz|,|Filme gelince izlemeden yapýlan yorumlarý ve öbyargýlarý hemen kibarca bir kenara atýyor izler izmelez. Ýnsanýn kendini tam göbeðinde hissedeceði sýcak ve bizden bir hikayesi var. Hafta sonnu üç filme birden gittim ama bir tek abimden hem gülerek hem de aðlayarak çýkan insnalarý görünce anladým ki güzel bir film olnuþ ve iyi ki seyretmiþim. Þiddetle öneririm görmenizi zira türünde çok deneme var çok azý film olmayý baþarailiyor.|
|poz|,|Film her yönüyle - oyunculuk, kurgu, senaryo - baþarýlý.. Fakat filmin en zayýf halkasý olan Selen Seyven yerine baþka biri oynasaydý çok daha iyi olurdu. Nerden nasýl bu filmin kadrosuna girmiþ anlayabilmiþ deðilim zaten.8/10|
"|poz|,|Film, basit görünen hikayesinde bile boþluk býrakmadan ilerliyor ve buruk bir tat býrakýyor, insanýn içinde. Oyunculuklara gelince genel olarak iyi; fakat Levent Üzümcünün performansýnýn diðerlerinden bir adým önde olduðunu belirtmek gerek.|"
|poz|,|selen Seyven dýþýnda çok güzel bir filmdi.Levent Üzümcü gerçekten iyi hazýrlanmýþ rolüne. En azýndan beni etkilemeyi baþardý. Fakat konu daha deðiþik sonlandýrýlabilirdi. Ama yine de hoþ olmuþ. Emeðinize saðlýk.|
|poz|,|Fragmanlarýný izlediðimde çok beðenmiþtim. Þunu düþündüm bu film Amerika yapýmý olsaydý Levet Üzümcü Oscar adayý olabilirdi çünkü Forest Gump benzeri yada Yaðmur Adam tadýnda bir filmdi...|
|poz|,|film tam anlamýyla mükemmel bir konu bu kadar gerçekçi anlatýlabilir ancak, askerlerin piskolojileri verdigi mesajlar þok eden sahneler, insaný þok eden derinden etkileyen bir film, hele benim gibi askerligini doðuda yapmýþ biri için. film insaný içine alýyor sanki o havayý soluyor ve yaþýyorsunuz,en azýndan orda yaþananlarý hiç bilmeyenler için iyi bir deneyim biraz belgesel tadý var filmde kesinlikle sinemada gidin ve izleyin piþman olmazsýnýz, özellikle mete horozoðlunun oyunculuðu çok güzel rolüne çok yakýþmýþ, babam ve ben filmde emeði geçen herkesi tebrik ediyorum...|
|poz|,|Ýlk bölümü belgesel tadýnda genel olarak askerliðin zorluðunu anlatan bir film olmuþ. Filmin son sahneleri beni çok etkiledi film bittikten sonra 5 dk. koltuðunuzdan kalkamýyorsunuz.|
|poz|,|gerçeði görmek çoðu zaman zordur. para verip sinemaya gidip gerçeði görmeye herkes katlanamaz. katlanamayanlarý yorumlarýndan zaten anlýyoruz sanýrým. bu film kimsenin görmek istemediði þeyleri gösterdi belkide gözlerini sýmsýký yumanlara. ama orada zaten vatan evlatlarý var orada zaten bir savaþ var orada zaten pek çok acý var. þimdi yokmuþ gibi mi davranalým? levent semerciye saygýlarýmla ...|
|poz|,|Film teknik olarak çok baþarýlý. Kadrajlarý, kamera hareketleri ve mekanlarý özellikle sanat yönetimi çok baþarýlý. Oyuncularýn kiþisel performanslarý da çok saðlam. Bu filme teknik olarak kötü diyen kiþi sinemadan anlamayan kiþidir. Aksiyon sahneleri çok baþarýlý. Öyle amerikanvari bir aksiyon yok. Öz be öz Türk iþi bu aksiyon ! Kaldý ki filmin bir derdi var. Günümüz siyasetine göndermelerde bulunuyor. Karakol sahnelerinde mekan o kadar güzel iþleniyor ki bir anda filmin içinde buluyorsunuz kendinizi. Genel görüntüleri çok baþarýlý. DÝyaloglar gerçekçi, monologlar sarsýcý. Türk Sinema tarhinin sayýlý güzel eserlerinden. Çekim aþamasý çok sancýlý geçmiþ lakin bu film olmuþ. Çekilen sancýlara deðmiþ.|
|poz|,|Filmi üç kez izledim.Bazý yorumlarda iddia edilenin aksine hiç bir þekilde taraf tutmuyor,pek çok konuda özeleþtiri de yapýyor.Finali, filmi beðenen pek çok kiþinin hoþuna gitmesede bu final maalesef pek çok kez yaþandý..acý ama gerçek. Film çok iyi bir sese sahip bu sinemamýz için çok güzel bir þey.Müzikler de çok güzel.Ayrýca yönetmen farklý açýlardan hayata bakmaya çalýþmýþ ve genelde iyi görüntüler sunmuþ bize.. Filme getirilen eleþtirilerden biri zaman zaman sýkýcý olduðu.90lý yýllarýn baþýnda Güneydoðudaki bir daðýn baþýnda yaþamak sýkýcýdýr zaten ne bekliyorlar dý ki..Filmden çýkan bir haným kýzýmýz!! arkadaþlarý ile konuþurken recep ivedikte daha çok eðlendiðini söyledi.Kulaklarýma inanamadým.Ýnsanlar nasýl bu kadar ruhsuz olabiliyor. Sonuç itibariyle bulutlarýn üzerindeki bir dünyada biz mýþýl mýþýl uyurken,uyumamak için mücadele edenlerin öyküsü.|
|poz|,|Sinema sinemada izlenir felsefesi ile 28 yýldýr düzenli olarak sinema salonlarýna giderim.Bu filmi üç kez seyrettim,tek kelime ile mükemmel.Çekimleri,senaryosu,kurgusu ve çekim için seçilen yerler özellikle Gömbe/elmalý/antalya akdað-subaþý yaylasý her gitmemde hayran kaldýðým bir yerdir.Burada tekrar bu filmde emeði geçenlere sonsuz teþekkürler,bu filmin orjinalini koleksiyonuma mutlaka katacaðým.|
|poz|,|arkadaþlar neden filme gidip sonra yorum yapmýyosunuz herkese tavsiye ederim izleyip görsünler kararý izleyiciler verir çok güzel olmuþ bi daha seyretmek isterim bu arada galada herkes ayakta alkýþladý madem güzel deðil onca kiþi neden alkýþladý peki neyse fazla yoruma gerek yok zaten herkese iyi seyirler emeðe saygý|
|poz|,|Ýzleyin en aðýr eleþtiriyi yapýn ama, lütfen filmi görmeden yorum yapmayýn. Çok ama çok güzel bir film olmuþ.Rain Man ile alakasý yok.|
|poz|,|Bence film çok hoþtu ne bekleyerek gidiyor beðenmeyenler anlamadým, bizim paralarýmýzla devleþen yabancý film sektörünün bol hareketli ve efektli filimlerinden hoþlanýyosanýz gitmeyin tabi. Ama unutmayalým ki perdeye düþen her Türk filmi ne zaman en az bir milyon seyirci toplar ise iþte o zaman herkesin beðeneceði filimler çýkar ortaya...|
|poz|,|muhteþem bir oyunculuk sergilemiþ ikiside levent üzümcünün zihinsel engelli bir kiþiyi bu kadar baþarýlý oynayabileceðini düþünmezdim hiçbir abartý olmadan tüm duygularý yüreðimizin taaa içinde hissettirdi herikiside... filmde kahkahalarla güldüm ellerimi aðzýma kapatýp gerildim ve hýçkýra hýçkýra aðladým tüm bu duygularý ayný filme sýðdýran tüm yapýma teþekkür ediyorum... Ýzlemeden yorum yapmayýn ... Hiçbir yabancý filmle de kýyaslamayýn....|
|poz|,|Kesinlikle izleyin piþman olmassýnýz. Öncelikle görüntü yönetmenini tebrik etmek istiyorum gerçekçilik ve açýlar muhteþem tam bi görsel þölen. Filmin baþý çok güzel ama ortalara doðru sýkýyor gereðinden fazla uzamýþ o kýsým yada doldurulamamýþ. Ama öyle bi final var ki yerinize çivileyecek gerçekten böylesi bi durumda olup da bu kadar tarafsýz olmalarýný beklemezdim. Ne propoganda ne nefret var %100 gerçekler gerçekten uyuyanlar varsa bu film sizi uyandýrcak yeni bir Nefes alcaksýnýz kesinlikle gidin.|
|poz|,|Çok ilginç ve deðiþik bir film. Fazla geveze bir film olmasýna raðmen ben bayaðý beðendim ödül almasý tartýþýlabilir ama bence fazla diyaloglara takýlmazsanýz rahatlýkla ilenecek film. Önür Erkan ve Kadir Çermik rollerinde çok baþarýlýlar.|
|poz|,|Kötü yorumlara bakarak sakýn filme gitmemezlik yapmayýn. Tamam film komik deðil ama kendine has bir lezzeti var. Çok doðal çok gerçek. Bana eski Kemal Sunal filmlerini anýmsattý.oyunculuk hakkýnda zaten konuþmaya gerek yok Yýlmaz Erdoðan'ýn gözleri fakir bakmýþ resmen. Þiddetle tavsiye ederim!|
|poz|,|Film gerçekten çok güzeldi. Yapýlmýþ en iyi Türk yapýmlarýndan biriydi. Uzun zamandýr bu tarz filmleri bekliyorduk. Bu film terör belasýný güzel bir þekilde iþlediði gibi, seyir zevki yüksek bir filmdi. Sinemaya gidip de izlemeyen arkadaþlara þiddetle tavsiye ederim.|
|poz|,|Sonu biraz aceleye gelmiþ gibi. Ancak bir bütün olarak bakýldýðýnda gerçekten de Yýlmaz Erdoðan'ýn en baþarýlý filmi. Çok saðlam bir sinema dili var ve Yýlmaz Erdoðan'ýn oyunculuðu muhteþem. Yýlmaz Erdoðan'ýn bütün filmlerinin komedi olmasý gerektiði sonucuna nerden varýyor insanlar, anlamýyorum. Recep Ývedik filmi deðil ki bu, niye komik deðil diye þikayet ediyor herkes? Sapasaðlam adam gibi bir film.|
|poz|,|Türk filmlerine sadece Türk filmi olduðu için pohpohlanmasýna karþý olan biri olmama raðmen, diyorum ki mutlaka gidin, hem eðlenmek için illa gülmek gerekmediðini hem de dünyada sizinkilerden baþka aklýnýza gelmeyen ne dertler kederler varmýþ görün. Yýlmaz Erdoðan ve arkadaþlarýný tebrik ediyorum.|
|poz|,|Bir takým Amerikan sinemasý ve Rambo hayranlarýnýn, konuþmalarýn anlaþýlmadýðý, sahnelerin çok karanlýk olduðu vb yöndeki eleþtirilerini üzüntüyle okudum. Filme burun kývýranlara tek bir sözüm, filmin son derece gerçekçi ve baþarýlý olduðu yönündedir. Seslerin ve ýþýðýn kullanýmý mükemmeldir. Oyunculuklar ve yönetim de öyle. Filmin sonunda seyircinin psikolojisinin de düþünlmüþ olduðu anlaþýlmaktadýr. Filmin sonundaki geri dönüþ bunu açýkça gösteriyor.|
|poz|,|kesinlikle ve kesinlikle, gelmiþ geçmiþ en iyi türk filmi, çekim teknikleri, anlatým tarzý, doðallýðý, sömürü yapmamasý ve ülkemzin yerlerde süründüðü aksiyon sahnelerindeki baþarýsýyla bu film zirvede. Sanýyorum büyük beklentilerle gidenler amerikan tarzý patlayan tanklar,uçaklar ve 500 milyon dolarlýk bi yapým bekliyorlar,henüz sektör bile olamamýþ türk sinemasýndan bahsediyoruz, ayriyeten bu film kesinlikle salt savaþ dan bahsetmiyor,karakterlerin de ruh halleri detaylandýrýlmýþ yani piskolojik yaný da var.Gönül rahatlýðýyla gidilebilir.|
|poz|,|Senaryosunun özgünlüðü yani tamamen bize, bu topraklara ait olmasý,kýsýtlý bir bütçeyle zor koþullarda yapýlmýþ olmasý ve bunun evrensel bir þekilde sunulmasý filmi bu zamana kadar yapýlan en iyi türk filmleri arasýna sokmaya yeterli.Oyuncularýn performansý da hiç yabana atýlacak türden deðil. Özellikle filmin sonunda ki çatýþma sahnesi çok gerçekçi anlatýlmýþ. Emeði geçen herkesi kutluyorum.|
|poz|,|Bugüne dek izlediðim en iyi Yýlmaz Erdoðan filmi ve yine bu yýl izlediðim en iyi film. Tek kelimeyle bir þaheser yaratmýþ usta bu kez. Vizonteleler, Organize Ýþler hep baþarýlý yapýmlardý ancak bu bambaþka bir film olmuþ. Rýza Þenyurt inanýlmaz bir karakter. Tamamen içimizden biri. Harika bir gözlem ve analiz var bu karakteri oynarken Erdoðan da. Varoþlarda yaþayan, namuslu fakat boyundan büyük problemleri olan bir adamýn, ailesini ayakta tutmak için verdiði mücadele süper. Karýsý rolünde yine harika bir oyunculuk. Geleceðin Demet Akbað ý geliyor bence. Her baþarýlý erkeðin ardýnda bir kadýn vardýr sözü bu karakter için söylenmiþ iþte. Anaç bir yapý ve aileyi bir arada tutma görevi üstlenmiþ bir regülatör. Rýza Akýn baþlý baþýna fenomen. Sinan Bengier yýllarýn deneyimini öyle güzel yansýtmýþ ki perdeye. Sakin ama bir o kadar da gýcýk bir tipi oynuyor. Üstelik mücadelesinde de sonuna kadar haklý. Filmin tek kötü yaný Yýlmaz Erdoðan için. Her yapýmýnda ileri gitmek zorunda olduðunu düþünürsek, bundan sonra iþi çok ama çok zor olacak. 6,3 gibi bu sitenin üyelerine olan güvenimi temelinden sarsan bir puana raðmen 10 üzerinden 10 hatta 11 diyorum.|
|poz|,|Çok abartýldýðý kadar bir film deðil. Hele kesinlikle Yýlmaz Erdoðan ýn en iyi filmi deðil. Ama bu dediklerim filmin sýcak ve sizi saran bir film olmasýný deðiþtirmiyor. Sonuçta sýkmayan , gayet neþeli ve güzel oyunculuðun olduðu iyi bir film.|
|poz|,|Bu filmi anlamak ve sevebilmek için iþe geç kalmamak için en az bir kere otobüse minibüse depar atmýþ yada günde 12 saat para kazanabilmek için saçma sapan iþler yapmýþ olmanýz lazým. Hayatýnda para kazanmanýn zor kýsmýný görmemiþ veya ailesinin parasýyla yþayanlarýn anlamasý çok zor. filmdeki olaylarýn kiþilerin ve mekanlarýn hepsi çok gerçekti.|
|poz|,|Benim açýmdan çok keyifli ama bir o kadarda hüzünlediren bir filmdi. Eleþtiren arkadaþlarýn beklentisi nedir bilinmez ama yýlmaz erdoðan filmlerinin her zaman bambaþka bir tadý vardýr, þiir tadýnda bir gibi, bu da öyle olmuþ.|
|poz|,|Dün dayanamadým yine gittim filme yine ilk kez izlemiþim gibi çok etkilendim. Ve tek baþýma izlerim diye düþündüm inanamadým kaçýncý haftasý 3 5 tane koltuk boþtu! Ümraniye AFM sinemasýnýn ne kadar büyük olduðunu giden bilir ve ona gore hesap yapýn.|
|poz|,|kendime bir liste yapsam en iyi on film arasýna alýrým. film, fotoðrafik açýdan mükemmel kadrajlara sahip. sanýrým sýrf bu açýdan bile bakýldýðýnda bir devrim türk sinemasý için. içeriðine gelince. zaten damarýmýza dokunan bir konu. ama tarafsýz iþlemiþ yönetmen konuyu. bence kesinlikle gidip izleyin. ve þunu da belirteyim, mutlaka sinemada izleyin.|
|poz|,|bence Gnçtrkcll Ark Winterfest 2012'de 1.olur da gelir :)|
|poz|,|girmezmiyim.. Turkcell kartim bile var.. Yarindan itibaren onu takicam.. Twittersiz denedim sadece 3 gun yapabildim:)))))|
|poz|,|'hayat okudugunu paylastikca guzel' sloganiyla vapurlarda gazete dagitan turkcell e... hayyy yaþþaa len turkcell demek geldi icimden...MY|
|poz|,|Büyüksün Süreyya Ciliv|
"|poz|,|hayat paylasinca guzel ;)))|"
|poz|,|abla cuma günü turkcell muzikte seni canlý canlý internettenmi dinlicez turkcell muzikte olcaðýný biliyorum ama nasýl olcak?|
|poz|,|32 GB Gold paket gayet iyi :)|
|poz|,|MMS altyapisini zaten kurmustu, otobana benzetmem tasima Cap. Yuksek diye. Superonline ile fiberlerde kendinin. Ek maliyet 0.|
|poz|,|Superonline fiberoptik, daha iyisi yok Türkiye'de.|
|poz|,|private account'mus amk!! turkcell'e tasidim hattimi ustune her yerde yazcam bu yaptiginiz terbiyesizligi!!|
|poz|,|'Turkcell beni sesimden tanir'|
|poz|,|turkcell ýyýdýr :)|
|poz|,|#TurklereOzguDavranislar pazartesi persembe turkcell sýnema gunu gelsede sýnemaya gýtsek dýye beklemek|
|poz|,|Bu Turkcell ile  aramýz her ne kadar iyi olmasa da böyle hediyeler verdikce gözüme giriyorlar :D|
|poz|,|bugün perþembe turkcell sinema günleri ....|
|poz|,|fiyat basl peki cokmu azmi. Alablrzz uygunsaa|
|poz|,|dun Turkcelle tepkilerimizden sonra bugün Turkcell twittera sponsor olmuþ. Ne tesadüf deðil mi ? :)|
|poz|,|Bu arada siz sevgili panpiþlerime duyurmayi unuttum vodafone un ayricaliklarla dolu dunyasindan turkcell in indirimlerle dolu dunyasina|
|poz|,|Sadece aradiigimda musteri hizmetlerine ulasabildigim icin turkcell kullanirim avea ve vodafone. Bosuna kampanya vs yapmayin|
|poz|,|turkcell var üzülme :)|
|poz|,|ah Turkcell'm hemende duydu sesimiii:))|
|poz|,|Hayat paylaþýnca güzel. :)|
"|poz|,|zekice ;)|"
|poz|,|Kendisi de bunu açýklamýþtý Turkcell Teknoloji Zirvesinde.. Bizde terlikle bile iþe gelirler demiþti. Önemli olan mutluluðu.|
|poz|,|Aynen Kanka Turkcell Iyý Ya|
|poz|,|iki hafta gene iyi benimki bir iki ayda gelmiþti.turkcell saðolsun:D|
|poz|,|Bu akþam sinemada Sherlock'ta kullanmak için bi gnctrkcll þifresi lazým gençler. Bi el atýverin hadi.|
|poz|,|'Bahçeþehir Univ Tesekkurler.. Türkiye ye Deger Katanlar Ödülü Turkcell CEO Sureyya Ciliv..'|
|poz|,|#vodafone icin Buyuk eksiklik. Apple urunlerinde kullanilmak uzere #turkcell online islem gibi bir app yapmadilar, yapamadilar.|
"|poz|,|Turkcell Gold/Platinum kullanýcýsý isen %50 indirim hakký.. Mart'a kadar 3 kez kullanma hakkýn var ;)|"
|poz|,|turkcell 4 çekiyo yavruþ :O|
|poz|,|Bu turkcell müzik muhabbetini sevdim :)|
|poz|,|Dun gecedn beri turkcell mustri hzmetlerndeki kadinla ask yasiyrz sonunda oldu oh be:))|
|poz|,|Büyük ödül Turkcell Teknoloji'ye|
"|poz|,|Samsung ve Turkcell’den Kaçýrýlmayacak Kampanya: Samsung ; her an baðlantýda kalmanýzý saðlayan qwerty klavyeli ...|"
|poz|,|oha amk turkcell bana 2 gündürr bedava konusma hakký gonderiyo yaklaþýk 3 saatlk bedava.|
|poz|,|beni baðrýnýza bastýðýnýz için muck|
|poz|,|hayat paylaþýnca güzel|
|poz|,|Nolursa olsun turkcell candýr :)|
|poz|,|Turkcell`in abone sayisi cook oldugu icin yuzde olarak bu sayilar kucuk kalacak, istediginiz bu mudur?|
|poz|,|süperonline interneti ttnet e kiralýyormuþ ben 2 ay önce geçtim süperonline a çok memnunum:)|
|poz|,|turkcell her zaman cevap verir bizlerin yanýnda olur :)) turkcell candýr :))|
|poz|,|#pazarlamakonferansi ndayiz bu sabah. Turkcell Charlene Li'yi getirmiþ.|
|poz|,|bis paketi hakkýnda bilgi istiyorum|
|poz|,|Kahve dünyasý ile yaptýðýnýz kampanya süper hiç bitmesinnn:seviyorum seni turkcell):):)|
|poz|,|ama sonunda turkcell bayiine götürmeniz daha iyi olur diyorlar. :)|
|poz|,|Manga Konseri harikydý.Acun Ilýcalý'ya,Manga'ya ve Turkcell'e teþekkür ediyorum.|
|poz|,|numaramý turkcell'e mi taþýsam acaba|
|poz|,|memnun kaldýmda þu turkcell kampanyasý tekrar olsun yaw  çok pahalý|
|poz|,|yavrum aldým mesajýný da turkcell deðil misin ki sen? gitmiyo :/|
|poz|,|yarýna gnctrkcll yok..uykum çok pahalýya geliyo zaman..|
|poz|,|Ýpeðimin Turkcell'e geçmesine en çok ben sevinmiþimdir kesinlikle.Aykutdan daha çok hatta :D|
|poz|,|superonline cok iyi hele ttnetten sonra baya iyi 3 aydir sorunsuz kullaniorm hic skntý cikarmadi|
|poz|,|snn icin gnctrkcll hat alicam ahahaha huzurumsun muah!|
|poz|,|Bir tim calisani  bana kahve ismarliyor :)) tesekkurler  =) ( Kahve Dünyasý)|
